id,state,name,city,county,latitude,longitude,towered,longest_runway_ft,surface_category,use_category,contact_phone,info_url,type,sources,corroborated
GRR,MI,GERALD R FORD INTL,GRAND RAPIDS,KENT,42.88083333,-85.52280555,yes,10001,paved,public,,https://www.airnav.com/airport/GRR,airport,faa,no
GSH,IN,GOSHEN MUNI,GOSHEN,ELKHART,41.52613266,-85.7943255,no,6008,paved,public,,https://www.airnav.com/airport/GSH,airport,faa,no
GSO,NC,PIEDMONT TRIAD INTL,GREENSBORO,GUILFORD,36.10132666,-79.94112277,yes,10001,paved,public,,https://www.airnav.com/airport/GSO,airport,faa,no
GSP,SC,GREENVILLE SPARTANBURG INTL,GREER,GREENVILLE,34.89567111,-82.21885944,yes,11001,paved,public,,https://www.airnav.com/airport/GSP,airport,faa,no
GST,AK,GUSTAVUS,GUSTAVUS,ANGOON,58.42527777,-135.70741666,no,6720,paved,public,9075867380,https://www.airnav.com/airport/GST,airport,faa,no
GTE,NE,GOTHENBURG MUNI,GOTHENBURG,DAWSON,40.92548333,-100.14656944,no,3300,unpaved,public,,https://www.airnav.com/airport/GTE,airport,faa,no
GTF,MT,GREAT FALLS INTL,GREAT FALLS,CASCADE,47.48229927,-111.37027941,yes,10502,paved,public,,https://www.airnav.com/airport/GTF,airport,faa,no
GTG,WI,GRANTSBURG MUNI,GRANTSBURG,BURNETT,45.79837786,-92.66433091,no,3280,paved,public,,https://www.airnav.com/airport/GTG,airport,faa,no
GTR,MS,GOLDEN TRIANGLE RGNL,COLUMBUS/W POINT/STARKVILLE,LOWNDES,33.44827777,-88.59138888,yes,8003,paved,public,,https://www.airnav.com/airport/GTR,airport,faa,no
GTU,TX,GEORGETOWN EXEC,GEORGETOWN,WILLIAMSON,30.67880555,-97.67938888,yes,5004,paved,public,,https://www.airnav.com/airport/GTU,airport,faa,no
GUC,CO,GUNNISON-CRESTED BUTTE RGNL,GUNNISON,GUNNISON,38.53433333,-106.93175,no,9400,paved,public,,https://www.airnav.com/airport/GUC,airport,faa,no
GUP,NM,GALLUP MUNI,GALLUP,MC KINLEY,35.51105833,-108.78930944,no,7312,paved,public,,https://www.airnav.com/airport/GUP,airport,faa,no
GUR,WY,CAMP GUERNSEY,GUERNSEY,PLATTE,42.25973805,-104.72831333,yes,5060,paved,public,,https://www.airnav.com/airport/GUR,airport,faa,no
GUS,IN,GRISSOM ARB,PERU,MIAMI,40.64809166,-86.15211944,yes,12501,paved,public,,https://www.airnav.com/airport/GUS,airport,faa,no
GUY,OK,GUYMON MUNI,GUYMON,TEXAS,36.68415547,-101.50696863,no,5904,paved,public,,https://www.airnav.com/airport/GUY,airport,faa,no
GVE,VA,GORDONSVILLE MUNI,GORDONSVILLE,ORANGE,38.15598416,-78.16577972,no,2300,paved,public,,https://www.airnav.com/airport/GVE,airport,faa,no
GVL,GA,LEE GILMER MEML,GAINESVILLE,HALL,34.27262638,-83.83022611,no,5496,paved,public,,https://www.airnav.com/airport/GVL,airport,faa,no
GVQ,NY,GENESEE COUNTY,BATAVIA,GENESEE,43.03175,-78.16966666,no,5499,paved,public,,https://www.airnav.com/airport/GVQ,airport,faa,no
GVT,TX,MAJORS,GREENVILLE,HUNT,33.06783333,-96.06533333,yes,8030,paved,public,,https://www.airnav.com/airport/GVT,airport,faa,no
GWB,IN,AUBURN/DEKALB EXEC,AUBURN,DE KALB,41.3071975,-85.06051694,no,7106,paved,public,,https://www.airnav.com/airport/GWB,airport,faa,no
GWO,MS,GREENWOOD-LEFLORE,GREENWOOD,CARROLL,33.49330894,-90.08667741,yes,6501,paved,public,,https://www.airnav.com/airport/GWO,airport,faa,no
GWR,ND,GWINNER/ROGER MELROE FLD,GWINNER,SARGENT,46.21827777,-97.64336111,no,5000,paved,public,,https://www.airnav.com/airport/GWR,airport,faa,no
GWS,CO,KGWS SUMERS AIRPARK,GLENWOOD SPRINGS,GARFIELD,39.506,-107.30908333,no,3305,paved,public,,https://www.airnav.com/airport/GWS,airport,faa,no
GWW,NC,WAYNE EXEC JETPORT,GOLDSBORO,WAYNE,35.46055527,-77.9649275,no,5501,paved,public,,https://www.airnav.com/airport/GWW,airport,faa,no
GXY,CO,GREELEY-WELD COUNTY,GREELEY,WELD,40.43741666,-104.63322222,no,10000,paved,public,,https://www.airnav.com/airport/GXY,airport,faa,no
GYB,TX,GIDDINGS-LEE COUNTY,GIDDINGS,LEE,30.16927777,-96.98002777,no,4000,paved,public,,https://www.airnav.com/airport/GYB,airport,faa,no
GYH,SC,DONALDSON FLD,GREENVILLE,GREENVILLE,34.75831277,-82.37641388,yes,8000,paved,public,,https://www.airnav.com/airport/GYH,airport,faa,no
GYI,TX,NORTH TEXAS RGNL/PERRIN FLD,SHERMAN/DENISON,GRAYSON,33.71409027,-96.674035,yes,9000,paved,public,,https://www.airnav.com/airport/GYI,airport,faa,no
GYL,MN,GLENCOE MUNI,GLENCOE,MC LEOD,44.75600583,-94.08146055,no,3300,paved,public,,https://www.airnav.com/airport/GYL,airport,faa,no
GYR,AZ,PHOENIX GOODYEAR,GOODYEAR,MARICOPA,33.42327777,-112.37536111,yes,8500,paved,public,,https://www.airnav.com/airport/GYR,airport,faa,no
GYY,IN,GARY/CHICAGO INTL,GARY/CHICAGO,LAKE,41.61725,-87.41452777,yes,8859,paved,public,,https://www.airnav.com/airport/GYY,airport,faa,no
GZH,AL,EVERGREEN RGNL/MIDDLETON FLD,EVERGREEN,CONECUH,31.415,-87.04336111,no,5005,paved,public,,https://www.airnav.com/airport/GZH,airport,faa,no
GZL,OK,STIGLER RGNL,STIGLER,HASKELL,35.28816666,-95.09388888,no,4296,paved,public,,https://www.airnav.com/airport/GZL,airport,faa,no
GZN,TX,GREGORY M SIMMONS MEML,CISCO,EASTLAND,32.36583333,-99.02369444,no,6536,paved,public,,https://www.airnav.com/airport/GZN,airport,faa,no
GZS,TN,ABERNATHY FLD,PULASKI,GILES,35.15408333,-87.05705555,no,5310,paved,public,,https://www.airnav.com/airport/GZS,airport,faa,no
H04,OK,VINITA MUNI,VINITA,CRAIG,36.61461627,-95.15169477,no,4209,paved,public,,https://www.airnav.com/airport/H04,airport,faa,no
H05,OK,WILBURTON MUNI,WILBURTON,LATIMER,34.92020694,-95.39390277,no,3000,paved,public,,https://www.airnav.com/airport/H05,airport,faa,no
H07,IL,HIGHLAND-WINET,HIGHLAND,MADISON,38.77925,-89.64045138,no,2200,unpaved,public,,https://www.airnav.com/airport/H07,airport,faa,no
H17,MO,BUFFALO MUNI,BUFFALO,DALLAS,37.65408333,-93.087,no,3220,paved,public,,https://www.airnav.com/airport/H17,airport,faa,no
H19,MO,BOWLING GREEN MUNI,BOWLING GREEN,PIKE,39.37069638,-91.22027944,no,3203,paved,public,,https://www.airnav.com/airport/H19,airport,faa,no
H28,MT,WHETSTONE INTL,PORT OF DEL BONITA,GLACIER,48.99998972,-112.79258083,no,4440,unpaved,public,,https://www.airnav.com/airport/H28,airport,faa,no
H34,AR,HUNTSVILLE MUNI,HUNTSVILLE,MADISON,36.07822666,-93.75475472,no,3601,paved,public,,https://www.airnav.com/airport/H34,airport,faa,no
H35,AR,CLARKSVILLE MUNI,CLARKSVILLE,JOHNSON,35.47067805,-93.42715722,no,4504,paved,public,,https://www.airnav.com/airport/H35,airport,faa,no
H37,CA,HERLONG,HERLONG,LASSEN,40.13872222,-120.17997222,no,3260,paved,public,,https://www.airnav.com/airport/H37,airport,faa,no
H47,CA,HYAMPOM,HYAMPOM,TRINITY,40.62561111,-123.4685,no,2980,paved,public,,https://www.airnav.com/airport/H47,airport,faa,no
H57,MO,BISMARCK MEML,BISMARCK,ST FRANCOIS,37.75880555,-90.61680555,no,2050,paved,public,,https://www.airnav.com/airport/H57,airport,faa,no
H58,MO,OWEN FLD,SEYMOUR,WEBSTER,37.18405,-92.73705277,no,2800,unpaved,public,,https://www.airnav.com/airport/H58,airport,faa,no
H66,OK,NOWATA MUNI,NOWATA,NOWATA,36.72092222,-95.62525583,no,2500,paved,public,,https://www.airnav.com/airport/H66,airport,faa,no
H68,OK,HEFNER-EASLEY,WAGONER,WAGONER,35.96569444,-95.34180555,no,3401,paved,public,,https://www.airnav.com/airport/H68,airport,faa,no
H70,TX,STRATFORD FLD,STRATFORD,SHERMAN,36.34563888,-102.04925,no,3023,paved,public,,https://www.airnav.com/airport/H70,airport,faa,no
H71,OK,MID-AMERICA INDUSTRIAL,PRYOR,MAYES,36.2253875,-95.33005694,no,5001,paved,public,,https://www.airnav.com/airport/H71,airport,faa,no
H75,MS,HERNANDO VILLAGE AIRPARK,HERNANDO,DE SOTO,34.79815444,-90.03703583,no,3340,unpaved,public,,https://www.airnav.com/airport/H75,airport,faa,no
H76,OK,PAWHUSKA MUNI,PAWHUSKA,OSAGE,36.67172611,-96.40556916,no,3200,paved,public,,https://www.airnav.com/airport/H76,airport,faa,no
H79,MO,ELDON MODEL AIRPARK,ELDON,MILLER,38.3615838,-92.57131761,no,4000,paved,public,,https://www.airnav.com/airport/H79,airport,faa,no
H80,MI,FIELD OF DREAMS,HALE,IOSCO,44.36469166,-83.76282361,no,2400,unpaved,public,,https://www.airnav.com/airport/H80,airport,faa,no
H81,TX,RIVER FALLS,AMARILLO,RANDALL,35.08142538,-101.75579736,no,6015,paved,public,,https://www.airnav.com/airport/H81,airport,faa,no
H88,MO,A PAUL VANCE FREDERICKTOWN RGNL,FREDERICKTOWN,MADISON,37.60563888,-90.28747222,no,4000,paved,public,,https://www.airnav.com/airport/H88,airport,faa,no
H92,OK,HOMINY MUNI,HOMINY,OSAGE,36.44275,-96.38722222,no,3210,paved,public,,https://www.airnav.com/airport/H92,airport,faa,no
H96,IL,BENTON MUNI,BENTON,FRANKLIN,38.0085,-88.93444444,no,4002,paved,public,,https://www.airnav.com/airport/H96,airport,faa,no
H97,OK,PAWNEE MUNI,PAWNEE,PAWNEE,36.37731111,-96.80520833,no,2133,unpaved,public,,https://www.airnav.com/airport/H97,airport,faa,no
HAB,AL,MARION COUNTY-RANKIN FITE,HAMILTON,MARION,34.11694444,-87.99822222,no,5495,paved,public,,https://www.airnav.com/airport/HAB,airport,faa,no
HAD,WY,IRWINS SKY RANCH,CASPER,NATRONA,42.92441,-106.30947,no,3810,unpaved,public,,https://www.airnav.com/airport/HAD,airport,faa,no
HAE,MO,HANNIBAL RGNL,HANNIBAL,MARION,39.72516666,-91.44386111,no,4400,paved,public,,https://www.airnav.com/airport/HAE,airport,faa,no
HAF,CA,HALF MOON BAY,HALF MOON BAY,SAN MATEO,37.51344444,-122.50116666,no,5000,paved,public,,https://www.airnav.com/airport/HAF,airport,faa,no
HAI,MI,THREE RIVERS MUNI/DR HAINES,THREE RIVERS,ST JOSEPH,41.95974027,-85.59306222,no,4000,paved,public,,https://www.airnav.com/airport/HAI,airport,faa,no
HAO,OH,BUTLER COUNTY RGNL/HOGAN FLD,HAMILTON,BUTLER,39.36375,-84.52194444,no,5500,paved,public,,https://www.airnav.com/airport/HAO,airport,faa,no
HBC,ND,MOHALL MUNI,MOHALL,RENVILLE,48.76888527,-101.53764222,no,3599,paved,public,,https://www.airnav.com/airport/HBC,airport,faa,no
HBG,MS,HATTIESBURG BOBBY L CHAIN MUNI,HATTIESBURG,FORREST,31.26494444,-89.25288888,no,6094,paved,public,,https://www.airnav.com/airport/HBG,airport,faa,no
HBI,NC,ASHEBORO RGNL,ASHEBORO,RANDOLPH,35.654525,-79.89473722,no,5501,paved,public,,https://www.airnav.com/airport/HBI,airport,faa,no
HBR,OK,HOBART RGNL,HOBART,KIOWA,34.98991666,-99.05305861,no,5507,paved,public,,https://www.airnav.com/airport/HBR,airport,faa,no
HBV,TX,JIM HOGG COUNTY,HEBBRONVILLE,JIM HOGG,27.34955555,-98.73694444,no,5003,paved,public,,https://www.airnav.com/airport/HBV,airport,faa,no
HBZ,AR,HEBER SPRINGS MUNI,HEBER SPRINGS,CLEBURNE,35.51169388,-92.01300944,no,4002,paved,public,,https://www.airnav.com/airport/HBZ,airport,faa,no
HCA,AK,HOLY CROSS,HOLY CROSS,YUKON-KOYUKUK,62.18830555,-159.77494444,no,4000,unpaved,public,9072837211,https://www.airnav.com/airport/HCA,airport,faa,no
HCD,MN,HUTCHINSON MUNI/BUTLER FLD,HUTCHINSON,MC LEOD,44.85988888,-94.3825,no,4000,paved,public,,https://www.airnav.com/airport/HCD,airport,faa,no
HCO,MN,HALLOCK MUNI,HALLOCK,KITTSON,48.75273138,-96.94300305,no,4007,paved,public,,https://www.airnav.com/airport/HCO,airport,faa,no
HCR,UT,HEBER VALLEY,HEBER,WASATCH,40.48180555,-111.42880555,no,6898,paved,public,,https://www.airnav.com/airport/HCR,airport,faa,no
HDC,LA,HAMMOND NORTHSHORE RGNL,HAMMOND,TANGIPAHOA,30.5216875,-90.41837972,yes,6502,paved,public,,https://www.airnav.com/airport/HDC,airport,faa,no
HDE,NE,BREWSTER FLD,HOLDREGE,PHELPS,40.4518075,-99.33602777,no,4701,paved,public,,https://www.airnav.com/airport/HDE,airport,faa,no
HDH,HI,KAWAIHAPAI AIRFIELD,MOKULEIA,HONOLULU,21.57947361,-158.19728138,no,9007,paved,public,,https://www.airnav.com/airport/HDH,airport,faa,no
HDL,AL,HEADLAND MUNI,HEADLAND,HENRY,31.36413888,-85.31252777,no,5002,paved,public,,https://www.airnav.com/airport/HDL,airport,faa,no
HDN,CO,YAMPA VALLEY,HAYDEN,ROUTT,40.48119444,-107.21766666,no,10000,paved,public,,https://www.airnav.com/airport/HDN,airport,faa,no
HDO,TX,SOUTH TEXAS RGNL AT HONDO,HONDO,MEDINA,29.35913055,-99.17749166,no,6002,paved,public,,https://www.airnav.com/airport/HDO,airport,faa,no
HEE,AR,THOMPSON-ROBBINS,HELENA/WEST HELENA,PHILLIPS,34.57649194,-90.67588944,no,5001,paved,public,,https://www.airnav.com/airport/HEE,airport,faa,no
HEG,FL,HERLONG RECREATIONAL,JACKSONVILLE,DUVAL,30.27778583,-81.80594555,no,4001,paved,public,,https://www.airnav.com/airport/HEG,airport,faa,no
HEI,ND,HETTINGER/JB LINDQUIST RGNL,HETTINGER,ADAMS,46.01488888,-102.656,no,4652,paved,public,,https://www.airnav.com/airport/HEI,airport,faa,no
HEQ,CO,HOLYOKE,HOLYOKE,PHILLIPS,40.56942972,-102.27268888,no,5000,paved,public,,https://www.airnav.com/airport/HEQ,airport,faa,no
HES,CA,HEALDSBURG MUNI,HEALDSBURG,SONOMA,38.65285916,-122.89864152,no,2652,paved,public,,https://www.airnav.com/airport/HES,airport,faa,no
HEZ,MS,HARDY-ANDERS FLD/NATCHEZ-ADAMS COUNTY,NATCHEZ,ADAMS,31.61366111,-91.29733555,no,6500,paved,public,,https://www.airnav.com/airport/HEZ,airport,faa,no
HFD,CT,HARTFORD-BRAINARD,HARTFORD,HARTFORD,41.73672222,-72.64944444,yes,4417,paved,public,,https://www.airnav.com/airport/HFD,airport,faa,no
HFJ,MO,MONETT RGNL,MONETT,BARRY,36.90512944,-94.01416638,no,6001,paved,public,,https://www.airnav.com/airport/HFJ,airport,faa,no
HFY,IN,INDY SOUTH GREENWOOD,INDIANAPOLIS,JOHNSON,39.62761111,-86.08802777,no,5102,paved,public,,https://www.airnav.com/airport/HFY,airport,faa,no
HGR,MD,HAGERSTOWN RGNL/RICHARD A HENSON FLD,HAGERSTOWN,WASHINGTON,39.7085,-77.7265,yes,7000,paved,public,,https://www.airnav.com/airport/HGR,airport,faa,no
HHF,TX,HEMPHILL COUNTY,CANADIAN,HEMPHILL,35.89511111,-100.40388888,no,5004,paved,public,,https://www.airnav.com/airport/HHF,airport,faa,no
HHG,IN,HUNTINGTON MUNI,HUNTINGTON,HUNTINGTON,40.85291666,-85.45705555,no,5003,paved,public,,https://www.airnav.com/airport/HHG,airport,faa,no
HHR,CA,JACK NORTHROP FLD/HAWTHORNE MUNI,HAWTHORNE,LOS ANGELES,33.92286111,-118.33508333,yes,4884,paved,public,,https://www.airnav.com/airport/HHR,airport,faa,no
HHW,OK,STAN STAMPER MUNI,HUGO,CHOCTAW,34.03363888,-95.54205555,no,4007,paved,public,,https://www.airnav.com/airport/HHW,airport,faa,no
HIB,MN,RANGE RGNL,HIBBING,ST LOUIS,47.386575,-92.83897805,no,6758,paved,public,,https://www.airnav.com/airport/HIB,airport,faa,no
HIE,NH,MOUNT WASHINGTON RGNL,WHITEFIELD,COOS,44.36755555,-71.54580555,no,4001,paved,public,,https://www.airnav.com/airport/HIE,airport,faa,no
HIG,MO,HIGGINSVILLE INDUSTRIAL MUNI,HIGGINSVILLE,LAFAYETTE,39.07244444,-93.67736111,no,4400,paved,public,,https://www.airnav.com/airport/HIG,airport,faa,no
HII,AZ,LAKE HAVASU CITY,LAKE HAVASU CITY,MOHAVE,34.57112388,-114.35827694,no,8000,paved,public,,https://www.airnav.com/airport/HII,airport,faa,no
HIO,OR,PORTLAND-HILLSBORO,PORTLAND,WASHINGTON,45.54212175,-122.95072188,yes,6600,paved,public,,https://www.airnav.com/airport/HIO,airport,faa,no
HJH,NE,HEBRON MUNI,HEBRON,THAYER,40.15194444,-97.58452777,no,3600,paved,public,,https://www.airnav.com/airport/HJH,airport,faa,no
HJO,CA,HANFORD MUNI,HANFORD,KINGS,36.31672222,-119.62766666,no,5179,paved,public,,https://www.airnav.com/airport/HJO,airport,faa,no
HKA,AR,BLYTHEVILLE MUNI,BLYTHEVILLE,MISSISSIPPI,35.94041402,-89.83079869,no,5002,paved,public,,https://www.airnav.com/airport/HKA,airport,faa,no
HKS,MS,HAWKINS FLD,JACKSON,HINDS,32.33477777,-90.22252777,yes,5387,paved,public,,https://www.airnav.com/airport/HKS,airport,faa,no
HKY,NC,HICKORY RGNL,HICKORY,CATAWBA,35.74114555,-81.38955055,yes,6401,paved,public,,https://www.airnav.com/airport/HKY,airport,faa,no
HLA,AK,HUSLIA,HUSLIA,YUKON-KOYUKUK,65.69786111,-156.35138888,no,4000,unpaved,public,9074740788,https://www.airnav.com/airport/HLA,airport,faa,no
HLB,IN,BATESVILLE,BATESVILLE,FRANKLIN,39.34311111,-85.25841666,no,5933,paved,public,,https://www.airnav.com/airport/HLB,airport,faa,no
HLC,KS,HILL CITY MUNI,HILL CITY,GRAHAM,39.38019444,-99.83147222,no,5001,paved,public,,https://www.airnav.com/airport/HLC,airport,faa,no
HLG,WV,WHEELING OHIO COUNTY,WHEELING,OHIO,40.17501138,-80.64626833,yes,5002,paved,public,7037244288,https://www.airnav.com/airport/HLG,airport,faa,no
HLN,MT,HELENA RGNL,HELENA,LEWIS AND CLARK,46.60672222,-111.98327777,yes,9000,paved,public,,https://www.airnav.com/airport/HLN,airport,faa,no
HLX,VA,TWIN COUNTY,GALAX HILLSVILLE,CARROLL,36.76603861,-80.82356138,no,4151,paved,public,,https://www.airnav.com/airport/HLX,airport,faa,no
HMP,GA,ATLANTA SPEEDWAY,ATLANTA,HENRY,33.3899025,-84.33103694,no,5509,paved,public,,https://www.airnav.com/airport/HMP,airport,faa,no
HMT,CA,HEMET-RYAN,HEMET,RIVERSIDE,33.73402777,-117.02230555,no,4315,paved,public,,https://www.airnav.com/airport/HMT,airport,faa,no
HMZ,PA,BEDFORD COUNTY,BEDFORD,BEDFORD,40.086125,-78.51349833,no,5006,paved,public,,https://www.airnav.com/airport/HMZ,airport,faa,no
HNB,IN,HUNTINGBURG,HUNTINGBURG,DUBOIS,38.24901694,-86.95281944,no,5501,paved,public,,https://www.airnav.com/airport/HNB,airport,faa,no
HND,NV,HENDERSON EXEC,LAS VEGAS,CLARK,35.972855,-115.13438472,yes,6501,paved,public,,https://www.airnav.com/airport/HND,airport,faa,no
HNH,AK,HOONAH,HOONAH,ANGOON,58.09619916,-135.40875625,no,3367,paved,public,9075867380,https://www.airnav.com/airport/HNH,airport,faa,no
HNL,HI,DANIEL K INOUYE INTL,HONOLULU,HONOLULU,21.31782472,-157.92025027,yes,12360,paved,public,,https://www.airnav.com/airport/HNL,airport,faa,no
HNM,HI,HANA,HANA,MAUI,20.79563716,-156.01443788,no,3606,paved,public,,https://www.airnav.com/airport/HNM,airport,faa,no
HNR,IA,HARLAN MUNI,HARLAN,SHELBY,41.58435805,-95.33969888,no,4100,paved,public,,https://www.airnav.com/airport/HNR,airport,faa,no
HNS,AK,HAINES,HAINES,HAINES,59.24383111,-135.52353666,no,4000,paved,public,9075867380,https://www.airnav.com/airport/HNS,airport,faa,no
HNZ,NC,HENDERSON/OXFORD,OXFORD,GRANVILLE,36.36114083,-78.52982722,no,5501,paved,public,,https://www.airnav.com/airport/HNZ,airport,faa,no
HOB,NM,LEA COUNTY RGNL,HOBBS,LEA,32.68734944,-103.21752861,yes,8000,paved,public,,https://www.airnav.com/airport/HOB,airport,faa,no
HOC,OH,HIGHLAND COUNTY,HILLSBORO,HIGHLAND,39.18876133,-83.53879152,no,3520,paved,public,,https://www.airnav.com/airport/HOC,airport,faa,no
HOE,GA,HOMERVILLE,HOMERVILLE,CLINCH,31.05688888,-82.77527777,no,4999,paved,public,,https://www.airnav.com/airport/HOE,airport,faa,no
HOM,AK,HOMER,HOMER,KENAI PENINSULA,59.64554861,-151.47659472,no,6701,paved,public,9072358588,https://www.airnav.com/airport/HOM,airport,faa,no
HON,SD,HURON RGNL,HURON,BEADLE,44.38519444,-98.22855555,no,7201,paved,public,,https://www.airnav.com/airport/HON,airport,faa,no
HOT,AR,MEML FLD,HOT SPRINGS,GARLAND,34.47802777,-93.09622222,no,6595,paved,public,,https://www.airnav.com/airport/HOT,airport,faa,no
HOU,TX,WILLIAM P HOBBY,HOUSTON,HARRIS,29.64579983,-95.27723158,yes,7602,paved,public,,https://www.airnav.com/airport/HOU,airport,faa,no
HPB,AK,HOOPER BAY,HOOPER BAY,KUSILVAK,61.52387055,-166.14662277,no,3300,unpaved,public,9072837211,https://www.airnav.com/airport/HPB,airport,faa,no
HPN,NY,WESTCHESTER COUNTY,WHITE PLAINS,WESTCHESTER,41.06695305,-73.70756611,yes,6549,paved,public,,https://www.airnav.com/airport/HPN,airport,faa,no
HPT,IA,HAMPTON MUNI,HAMPTON,FRANKLIN,42.72369444,-93.22633333,no,4020,paved,public,,https://www.airnav.com/airport/HPT,airport,faa,no
HPY,TX,BAYTOWN,BAYTOWN,HARRIS,29.78608333,-94.95266666,no,4334,paved,public,,https://www.airnav.com/airport/HPY,airport,faa,no
HQG,KS,HUGOTON MUNI,HUGOTON,STEVENS,37.16335833,-101.3706775,no,5000,paved,public,,https://www.airnav.com/airport/HQG,airport,faa,no
HQM,WA,BOWERMAN FLD,HOQUIAM,GRAYS HARBOR,46.97119444,-123.93655555,no,5000,paved,public,,https://www.airnav.com/airport/HQM,airport,faa,no
HQU,GA,THOMSON/MCDUFFIE COUNTY,THOMSON,MC DUFFIE,33.52973055,-82.51695277,no,5514,paved,public,,https://www.airnav.com/airport/HQU,airport,faa,no
HQZ,TX,MESQUITE METRO,MESQUITE,DALLAS,32.74696277,-96.53041722,yes,6000,paved,public,,https://www.airnav.com/airport/HQZ,airport,faa,no
HRF,MT,RAVALLI COUNTY,HAMILTON,RAVALLI,46.25716588,-114.12384311,no,5200,paved,public,,https://www.airnav.com/airport/HRF,airport,faa,no
HRI,OR,HERMISTON MUNI,HERMISTON,UMATILLA,45.82822222,-119.25916666,no,4501,paved,public,,https://www.airnav.com/airport/HRI,airport,faa,no
HRJ,NC,HARNETT RGNL JETPORT,ERWIN,HARNETT,35.380155,-78.73223666,no,5005,paved,public,,https://www.airnav.com/airport/HRJ,airport,faa,no
HRL,TX,VALLEY INTL,HARLINGEN,CAMERON,26.22655944,-97.65531194,yes,9400,paved,public,,https://www.airnav.com/airport/HRL,airport,faa,no
HRO,AR,BOONE COUNTY,HARRISON,BOONE,36.26152055,-93.15472888,no,6161,paved,public,,https://www.airnav.com/airport/HRO,airport,faa,no
HRR,AK,HEALY RIVER,HEALY,DENALI,63.86758333,-148.96883333,no,2910,paved,public,9074740788,https://www.airnav.com/airport/HRR,airport,faa,no
HRU,KS,HERINGTON RGNL,HERINGTON,MORRIS,38.69472222,-96.80797222,no,4184,paved,public,,https://www.airnav.com/airport/HRU,airport,faa,no
HRX,TX,HEREFORD MUNI,HEREFORD,DEAF SMITH,34.86069888,-102.32588325,no,6100,paved,public,,https://www.airnav.com/airport/HRX,airport,faa,no
HSA,MS,STENNIS INTL,BAY ST LOUIS,HANCOCK,30.36780472,-89.4546125,yes,8498,paved,public,,https://www.airnav.com/airport/HSA,airport,faa,no
HSB,IL,HARRISBURG-RALEIGH,HARRISBURG,SALINE,37.81125611,-88.55025963,no,5013,paved,public,,https://www.airnav.com/airport/HSB,airport,faa,no
HSD,OK,SUNDANCE,OKLAHOMA CITY,CANADIAN,35.60183333,-97.70616666,no,5001,paved,public,,https://www.airnav.com/airport/HSD,airport,faa,no
HSE,NC,BILLY MITCHELL,HATTERAS,DARE,35.23280555,-75.61780555,no,3002,paved,public,,https://www.airnav.com/airport/HSE,airport,faa,no
HSG,WY,HOT SPRINGS COUNTY,THERMOPOLIS,HOT SPRINGS,43.71361111,-108.38969444,no,6370,paved,public,,https://www.airnav.com/airport/HSG,airport,faa,no
HSI,NE,HASTINGS MUNI,HASTINGS,ADAMS,40.60525,-98.42788888,no,6451,paved,public,,https://www.airnav.com/airport/HSI,airport,faa,no
HSP,VA,INGALLS FLD,HOT SPRINGS,BATH,37.95145277,-79.83388888,no,5600,paved,public,,https://www.airnav.com/airport/HSP,airport,faa,no
HSR,SD,HOT SPRINGS MUNI,HOT SPRINGS,FALL RIVER,43.36830555,-103.38827777,no,4506,paved,public,,https://www.airnav.com/airport/HSR,airport,faa,no
HSV,AL,HUNTSVILLE INTL-CARL T JONES FLD,HUNTSVILLE,MADISON,34.63719694,-86.77505416,yes,12600,paved,public,,https://www.airnav.com/airport/HSV,airport,faa,no
HTF,NY,HORNELL MUNI,HORNELL,STEUBEN,42.38213888,-77.68211111,no,5000,paved,public,,https://www.airnav.com/airport/HTF,airport,faa,no
HTH,NV,HAWTHORNE INDUSTRIAL,HAWTHORNE,MINERAL,38.54507694,-118.63240305,no,6000,paved,public,,https://www.airnav.com/airport/HTH,airport,faa,no
HTL,MI,ROSCOMMON COUNTY/BLODGETT MEML,HOUGHTON LAKE,ROSCOMMON,44.35986902,-84.66948302,no,4000,paved,public,,https://www.airnav.com/airport/HTL,airport,faa,no
HTS,WV,TRI-STATE/MILTON J FERGUSON FLD,HUNTINGTON,WAYNE,38.3685078,-82.56036022,yes,7017,paved,public,7037244288,https://www.airnav.com/airport/HTS,airport,faa,no
HTW,OH,LAWRENCE COUNTY AIRPARK,CHESAPEAKE/HUNTINGTON WVA,LAWRENCE,38.41911111,-82.49483333,no,2998,paved,public,,https://www.airnav.com/airport/HTW,airport,faa,no
HUF,IN,TERRE HAUTE RGNL,TERRE HAUTE,VIGO,39.45063194,-87.30699,yes,9021,paved,public,,https://www.airnav.com/airport/HUF,airport,faa,no
HUL,ME,HOULTON INTL,HOULTON,AROOSTOOK,46.12460694,-67.79236027,no,5015,paved,public,,https://www.airnav.com/airport/HUL,airport,faa,no
HUM,LA,HOUMA-TERREBONNE,HOUMA,TERREBONNE,29.56650222,-90.66042666,yes,6509,paved,public,,https://www.airnav.com/airport/HUM,airport,faa,no
HUS,AK,HUGHES,HUGHES,YUKON-KOYUKUK,66.03908333,-154.26469444,no,3381,unpaved,public,9074740788,https://www.airnav.com/airport/HUS,airport,faa,no
HUT,KS,HUTCHINSON RGNL,HUTCHINSON,RENO,38.06615472,-97.86048972,yes,7003,paved,public,,https://www.airnav.com/airport/HUT,airport,faa,no
