id,state,name,city,county,latitude,longitude,towered,longest_runway_ft,surface_category,use_category,contact_phone,info_url,type,sources,corroborated
9VA0,VA,BATH ALUM,WARM SPRINGS,BATH,38.05262611,-79.72893805,no,3700,unpaved,private,,https://www.airnav.com/airport/9VA0,airport,faa,no
9VA1,VA,HOLLY POINT,MATHEWS,MATHEWS,37.40541583,-76.38827861,no,2200,unpaved,private,,https://www.airnav.com/airport/9VA1,airport,faa,no
9VA4,VA,FRANWOOD FARMS INC,NEW MARKET,SHENANDOAH,38.69095027,-78.62945944,no,1550,unpaved,private,,https://www.airnav.com/airport/9VA4,airport,faa,no
9VA6,VA,SAUNDERS FLD,RICHMOND,POWHATAN,37.58139861,-77.91877083,no,2200,unpaved,private,,https://www.airnav.com/airport/9VA6,airport,faa,no
9VG9,VA,JUCAPA FARMS,WINCHESTER,FREDERICK,39.37211666,-78.30445,no,1500,unpaved,private,,https://www.airnav.com/airport/9VG9,airport,faa,no
9WA3,WA,RIVER BEND,RIVER BEND LODGE,PEND OREILLE,48.46963166,-117.28994722,no,5000,unpaved,private,,https://www.airnav.com/airport/9WA3,airport,faa,no
9WA4,WA,PIPER CANYON,GOLDENDALE,KLICKITAT,45.81041666,-120.95247222,no,2100,unpaved,private,,https://www.airnav.com/airport/9WA4,airport,faa,no
9WA7,WA,ALBRITTON,BUCKLEY,PIERCE,47.21555555,-122.13305555,no,2000,unpaved,private,,https://www.airnav.com/airport/9WA7,airport,faa,no
9WI1,WI,BLACK OTTER,HORTONVILLE,OUTAGAMIE,44.32944444,-88.62361111,no,1500,unpaved,private,,https://www.airnav.com/airport/9WI1,airport,faa,no
9WI2,WI,FLYING DOLLAR RANCH,MARIBEL,MANITOWOC,44.28749416,-87.79592361,no,1500,unpaved,private,,https://www.airnav.com/airport/9WI2,airport,faa,no
9WI3,WI,BUCHHOLZ FARM,MORRISON,BROWN,44.28554805,-87.98676472,no,1336,unpaved,private,,https://www.airnav.com/airport/9WI3,airport,faa,no
9WI4,WI,FAKEN,NEW BERLIN,WAUKESHA,42.97862444,-88.13481194,no,2000,unpaved,private,,https://www.airnav.com/airport/9WI4,airport,faa,no
9WI5,WI,TAMARACK,PALMYRA,WALWORTH,42.82834472,-88.57454527,no,1700,unpaved,private,,https://www.airnav.com/airport/9WI5,airport,faa,no
9WI6,WI,KITTY HAWK ESTATES,POLAR,LANGLADE,45.104135,-89.01677694,no,1800,unpaved,private,,https://www.airnav.com/airport/9WI6,airport,faa,no
9WI8,WI,FLETCHER,SPRING PRAIRIE,WALWORTH,42.69390472,-88.37926166,no,2000,unpaved,private,,https://www.airnav.com/airport/9WI8,airport,faa,no
9WI9,WI,CARLSON,SUPERIOR,DOUGLAS,46.62077361,-92.08185777,no,2500,unpaved,private,,https://www.airnav.com/airport/9WI9,airport,faa,no
9WN1,WI,COURTNEY PLUMMER,WINNECONNE,WINNEBAGO,44.10692666,-88.68399972,no,3403,paved,private,,https://www.airnav.com/airport/9WN1,airport,faa,no
9WN2,WI,VOYAGER VILLAGE AIRSTRIP,WEBSTER,BURNETT,45.96661055,-92.14602111,no,3500,paved,private,,https://www.airnav.com/airport/9WN2,airport,faa,no
9WN5,WI,LODI LAKELAND,LODI,COLUMBIA,43.33332166,-89.52095361,no,1875,unpaved,private,,https://www.airnav.com/airport/9WN5,airport,faa,no
9WN6,WI,OOSTBURG,OOSTBURG,SHEBOYGAN,43.61943333,-87.77959722,no,2503,unpaved,private,,https://www.airnav.com/airport/9WN6,airport,faa,no
9WS2,WI,ANTIQUE AERODROME,DE PERE,BROWN,44.36763888,-88.15867777,no,2200,unpaved,private,,https://www.airnav.com/airport/9WS2,airport,faa,no
9XA4,TX,CHIMERA AERODROME,VENUS,ELLIS,32.35575277,-97.03982222,no,1966,unpaved,private,,https://www.airnav.com/airport/9XA4,airport,faa,no
9XS1,TX,THE LANDING,HILL,HILL,31.83555555,-96.95277777,no,3044,unpaved,private,,https://www.airnav.com/airport/9XS1,airport,faa,no
9XS2,TX,BEAVER CREEK,SHERMAN,GRAYSON,33.65381944,-96.77689166,no,1150,unpaved,private,,https://www.airnav.com/airport/9XS2,airport,faa,no
9XS4,TX,MC KEON AVIATION,DENISON,GRAYSON,33.73432777,-96.62770833,no,1800,unpaved,private,,https://www.airnav.com/airport/9XS4,airport,faa,no
9XS6,TX,SUDAN,SUDAN,LAMB,34.05314277,-102.52213972,no,2900,paved,private,,https://www.airnav.com/airport/9XS6,airport,faa,no
9XS7,TX,REEDER,LONE OAK,RAINS,32.94706388,-95.95857777,no,1800,unpaved,private,,https://www.airnav.com/airport/9XS7,airport,faa,no
9XS9,TX,RANCHO VERDE,BRENHAM,WASHINGTON,30.27574166,-96.44138472,no,1334,unpaved,private,,https://www.airnav.com/airport/9XS9,airport,faa,no
AA00,AK,SHUMP,TALKEETNA,MATANUSKA-SUSITNA,62.51015,-149.92671666,no,650,unpaved,private,9072837211,https://www.airnav.com/airport/AA00,airport,faa,no
AA05,AK,UGASHIK NARROWS,KING SALMON,LAKE AND PENINSULA,57.55853055,-156.78768472,no,988,unpaved,private,9072837211,https://www.airnav.com/airport/AA05,airport,faa,no
AA06,AK,SIXMILE LAKE,ANCHORAGE,ALEUTIAN ISLANDS,61.28972222,-149.80611111,no,4000,water,private,9072837211,https://www.airnav.com/airport/AA06,airport,faa,no
AA09,AK,BUSCH CREEK,TALKEETNA,MATANUSKA-SUSITNA,62.4775,-147.77472222,no,2100,unpaved,private,9072837211,https://www.airnav.com/airport/AA09,airport,faa,no
AA10,AK,EAGLES ROOST,BIG LAKE,MATANUSKA-SUSITNA,61.53289166,-149.69876111,no,2000,unpaved,private,9072837211,https://www.airnav.com/airport/AA10,airport,faa,no
AA16,AK,TREASURE CHEST,KENAI,KENAI PENINSULA,60.62480833,-151.2945,no,2700,unpaved,private,9072837211,https://www.airnav.com/airport/AA16,airport,faa,no
AA22,AK,DELTA DAVES,DELTA JUNCTION,FAIRBANKS NORTH STAR,64.12973686,-145.80632902,no,2350,unpaved,private,9074740788,https://www.airnav.com/airport/AA22,airport,faa,no
AA25,AK,SHELBY STRIP,PALMER,MATANUSKA-SUSITNA,61.50786666,-149.078925,no,1104,unpaved,private,9072837211,https://www.airnav.com/airport/AA25,airport,faa,no
AA30,AK,TRIO ESTATES,HOUSTON,MATANUSKA-SUSITNA,61.64818888,-149.87083055,no,1285,unpaved,private,9072837211,https://www.airnav.com/airport/AA30,airport,faa,no
AA33,AK,GUS LANDING,HOUSTON,MATANUSKA-SUSITNA,61.60415,-149.77011944,no,1700,unpaved,private,9072837211,https://www.airnav.com/airport/AA33,airport,faa,no
AA76,AK,TIMBER TRAILS,NORTH POLE,FAIRBANKS NORTH STAR,64.76944444,-147.32944444,no,2450,unpaved,private,9074740788,https://www.airnav.com/airport/AA76,airport,faa,no
ADW,MD,JOINT BASE ANDREWS,CAMP SPRINGS,PRINCE GEORGES,38.81079555,-76.86738444,yes,11301,paved,private,,https://www.airnav.com/airport/ADW,airport,faa,no
AFF,CO,USAF ACADEMY DAVIS AIRFIELD,COLORADO SPRINGS,EL PASO,38.97339141,-104.82003272,yes,4501,paved,private,,https://www.airnav.com/airport/AFF,airport,faa,no
AGR,FL,MACDILL AFB AUX FLD,AVON PARK,POLK,27.64785,-81.34156388,no,8000,paved,private,,https://www.airnav.com/airport/AGR,airport,faa,no
AHC,CA,AMEDEE AAF,HERLONG,LASSEN,40.26591811,-120.1506133,no,10000,paved,private,,https://www.airnav.com/airport/AHC,airport,faa,no
AK00,AK,ANCHOR RIVER AIRPARK,ANCHOR POINT,KENAI PENINSULA,59.78305555,-151.85305555,no,2500,unpaved,private,9072358588,https://www.airnav.com/airport/AK00,airport,faa,no
AK01,AK,ALASKA AIRPARK,STERLING,KENAI PENINSULA,60.52898333,-150.62513333,no,1750,unpaved,private,9072837211,https://www.airnav.com/airport/AK01,airport,faa,no
AK02,AK,BEAR CREEK 1,BEAR CREEK,KOBUK,65.53988666,-161.06237777,no,1400,unpaved,private,9074423310,https://www.airnav.com/airport/AK02,airport,faa,no
AK03,AK,WAINWRIGHT AS,WAINWRIGHT,BARROW,70.61337777,-159.86035,no,3000,unpaved,private,9078522511,https://www.airnav.com/airport/AK03,airport,faa,no
AK05,AK,BREEDEN,STERLING,KENAI PENINSULA,60.54105,-150.59921666,no,800,unpaved,private,9072837211,https://www.airnav.com/airport/AK05,airport,faa,no
AK06,AK,DENALI,MCKINLEY PARK,YUKON-KOYUKUK,63.64037916,-148.79199305,no,4000,unpaved,private,9074740788,https://www.airnav.com/airport/AK06,airport,faa,no
AK07,AK,LONGMERE LAKE AIR STRIP,SOLDOTNA,KENAI PENINSULA,60.48430391,-150.92253675,no,2000,unpaved,private,9072837211,https://www.airnav.com/airport/AK07,airport,faa,no
AK08,AK,THOMAS STRIP,WILLOW,MATANUSKA-SUSITNA,61.78991944,-150.10603888,no,1650,unpaved,private,9072837211,https://www.airnav.com/airport/AK08,airport,faa,no
AK09,AK,WINGSONG ESTATES,DELTA JUNCTION,FAIRBANKS NORTH STAR,64.04960666,-145.50232416,no,2380,unpaved,private,9074740788,https://www.airnav.com/airport/AK09,airport,faa,no
AK10,AK,AK-10 AIRSTRIP,WILLOW,MATANUSKA-SUSITNA,61.71722222,-150.10944444,no,1875,unpaved,private,9072837211,https://www.airnav.com/airport/AK10,airport,faa,no
AK11,AK,HIGH VISTA,NIKISKI,KENAI-COOK INLET,60.77316666,-151.23052777,no,1000,unpaved,private,9072837211,https://www.airnav.com/airport/AK11,airport,faa,no
AK12,AK,FLYING CROWN,ANCHORAGE,ANCHORAGE,61.1066,-149.86426944,no,1078,unpaved,private,9072837211,https://www.airnav.com/airport/AK12,airport,faa,no
AK13,AK,CHENA HOT SPRINGS,CHENA HOT SPRINGS,FAIRBANKS NORTH STAR,65.05182555,-146.04743194,no,3000,unpaved,private,9074740788,https://www.airnav.com/airport/AK13,airport,faa,no
AK14,AK,TURINSKY AIRSTRIP,POINT MACKENZIE,MATANUSKA-SUSITNA,61.35333333,-150.0825,no,2000,unpaved,private,9072837211,https://www.airnav.com/airport/AK14,airport,faa,no
AK15,AK,ALPINE AIRSTRIP,NUIQSUT,NORTH SLOPE,70.34427777,-150.94475,no,5005,unpaved,private,9076592401,https://www.airnav.com/airport/AK15,airport,faa,no
AK16,AK,SUNSET STRIP,WASILLA,MATANUSKA-SUSITNA,61.52341944,-149.71486111,no,1600,unpaved,private,9072837211,https://www.airnav.com/airport/AK16,airport,faa,no
AK17,AK,GLACIERVIEW STRIP,HOMER,KENAI-COOK INLET,59.76356472,-151.22324194,no,1555,unpaved,private,9072358588,https://www.airnav.com/airport/AK17,airport,faa,no
AK18,AK,CAMP POINT,HOMER,KENAI-COOK INLET,59.82854916,-153.08082472,no,1100,unpaved,private,9072358588,https://www.airnav.com/airport/AK18,airport,faa,no
AK19,AK,CARL'S LANDING,TALKEETNA,MATANUSKA-SUSITNA,62.17275555,-150.06396388,no,1975,unpaved,private,9072837211,https://www.airnav.com/airport/AK19,airport,faa,no
AK20,AK,CD-3 AIRSTRIP,NUIQSUT,NORTH SLOPE,70.42062222,-150.88666666,no,3500,unpaved,private,9076592401,https://www.airnav.com/airport/AK20,airport,faa,no
AK21,AK,NUSHAGAK,DILLINGHAM,BRISTOL BAY,59.13258333,-157.77718055,no,1000,unpaved,private,9078425275,https://www.airnav.com/airport/AK21,airport,faa,no
AK22,AK,LAKLOEY AIR PARK,FAIRBANKS,FAIRBANKS NORTH STAR,64.82166666,-147.52166666,no,4000,unpaved,private,9074740788,https://www.airnav.com/airport/AK22,airport,faa,no
AK23,AK,DRIFTWOOD BAY AIR FORCE STATION,DUTCH HARBOR,ALEUTIANS EAST,53.97198055,-166.85740555,no,3500,unpaved,private,9075322466,https://www.airnav.com/airport/AK23,airport,faa,no
AK24,AK,HILLTOP,CHUGIAK,ANCHORAGE,61.41786111,-149.43948888,no,1400,unpaved,private,9072837211,https://www.airnav.com/airport/AK24,airport,faa,no
AK25,AK,PIPER LANDING,WASILLA,MATANUSKA-SUSITNA,61.6175,-149.61473888,no,1200,unpaved,private,9072837211,https://www.airnav.com/airport/AK25,airport,faa,no
AK26,AK,SOLOMON STATE FLD,SOLOMON,NOME,64.56064138,-164.44232777,no,1150,unpaved,private,4432291,https://www.airnav.com/airport/AK26,airport,faa,no
AK27,AK,VALLEY FLYING CROWN,WASILLA,MATANUSKA-SUSITNA,61.64258055,-149.62445,no,1800,unpaved,private,9072837211,https://www.airnav.com/airport/AK27,airport,faa,no
AK28,AK,CHENA MARINA,FAIRBANKS,FAIRBANKS NORTH STAR,64.81402777,-147.91855555,no,4700,unpaved,private,9074740788,https://www.airnav.com/airport/AK28,airport,faa,no
AK29,AK,REIDS LANDING,HOUSTON,MATANUSKA-SUSITNA,61.6126,-149.85228055,no,1600,unpaved,private,9072837211,https://www.airnav.com/airport/AK29,airport,faa,no
AK30,AK,STRAWBERRY POINT,CORDOVA,CORDOVA-MCCARTHY,60.39115277,-146.09746388,no,1600,unpaved,private,9075867380,https://www.airnav.com/airport/AK30,airport,faa,no
AK31,AK,SWIFT CREEK,MCCARTHY,CORDOVA-MCCARTHY,61.41122444,-143.001235,no,2000,unpaved,private,9072837211,https://www.airnav.com/airport/AK31,airport,faa,no
AK33,AK,HERENDEEN BAY,HERENDEEN BAY,ALEUTIAN ISLANDS,55.801395,-160.89925444,no,1090,unpaved,private,9075322466,https://www.airnav.com/airport/AK33,airport,faa,no
AK36,AK,POINT MAC,POINT MACKENZIE,MATANUSKA-SUSITNA,61.43601944,-150.12236111,no,3000,unpaved,private,9072837211,https://www.airnav.com/airport/AK36,airport,faa,no
AK39,AK,SOUTH GASLINE,STERLING,KENAI-COOK INLET,60.6971975,-150.17994916,no,2500,unpaved,private,9072837211,https://www.airnav.com/airport/AK39,airport,faa,no
AK40,AK,NIXON FORK MINE,MC GRATH,KUSKOKWIM,63.22918055,-154.76033611,no,4200,unpaved,private,9072837211,https://www.airnav.com/airport/AK40,airport,faa,no
AK41,AK,GREG'N SAGE,NORTH POLE,FAIRBANKS NORTH STAR,64.54388888,-146.84416666,no,1800,unpaved,private,9074740788,https://www.airnav.com/airport/AK41,airport,faa,no
AK44,AK,TALKEETNA VILLAGE STRIP,TALKEETNA,MATANUSKA-SUSITNA,62.31893666,-150.11614777,no,1600,unpaved,private,9077332277,https://www.airnav.com/airport/AK44,airport,faa,no
AK45,AK,GREBE LAKE,WASILLA,MATANUSKA-SUSITNA,61.559375,-149.62428888,no,2200,unpaved,private,9072837211,https://www.airnav.com/airport/AK45,airport,faa,no
AK46,AK,ABI,PALMER,MATANUSKA-SUSITNA,61.62883055,-149.04318888,no,1000,unpaved,private,9077452495,https://www.airnav.com/airport/AK46,airport,faa,no
AK47,AK,SHAWN FLD,WASILLA,MATANUSKA-SUSITNA,61.58568888,-149.56335,no,1100,unpaved,private,9072837211,https://www.airnav.com/airport/AK47,airport,faa,no
AK49,AK,TAYLOR,TAYLOR,NOME,65.67927527,-164.79880694,no,2200,unpaved,private,4432291,https://www.airnav.com/airport/AK49,airport,faa,no
AK50,AK,SKY RANCH AT PIONEER PEAK,PALMER,MATANUSKA-SUSITNA,61.55463333,-149.14151388,no,2000,paved,private,9072837211,https://www.airnav.com/airport/AK50,airport,faa,no
AK51,AK,BIG CREEK,KING SALMON,BRISTOL BAY,58.64694036,-156.57987013,no,4000,unpaved,private,9072837211,https://www.airnav.com/airport/AK51,airport,faa,no
AK52,AK,MOEN'S RANCH,FAIRBANKS,FAIRBANKS NORTH STAR,64.88888888,-147.53559444,no,1320,unpaved,private,9074740788,https://www.airnav.com/airport/AK52,airport,faa,no
AK53,AK,STONY MOUNTAIN LODGE,LIME VILLAGE,BETHEL,61.25708916,-153.79788305,no,1227,unpaved,private,9072837211,https://www.airnav.com/airport/AK53,airport,faa,no
AK54,AK,STRO'S,WASILLA,MATANUSKA-SUSITNA,61.59333055,-149.32623055,no,900,unpaved,private,9072837211,https://www.airnav.com/airport/AK54,airport,faa,no
AK55,AK,MOOSE RUN AIRSTRIP,SOLDOTNA,KENAI PENINSULA,60.48916666,-150.80166666,no,2000,unpaved,private,9072837211,https://www.airnav.com/airport/AK55,airport,faa,no
AK58,AK,FAIRVIEW WEST,WASILLA,MATANUSKA-SUSITNA,61.54001388,-149.54876111,no,2800,unpaved,private,9072837211,https://www.airnav.com/airport/AK58,airport,faa,no
AK59,AK,KING RANCH,SUTTON,MATANUSKA-SUSITNA,61.79070041,-148.35269208,no,1800,unpaved,private,9072837211,https://www.airnav.com/airport/AK59,airport,faa,no
AK60,AK,FORT JENSEN,JENSENS,BRISTOL BAY,57.88509972,-157.09682027,no,4700,unpaved,private,9072837211,https://www.airnav.com/airport/AK60,airport,faa,no
AK61,AK,STEPHAN LAKE LODGE,TALKEETNA,MATANUSKA-SUSITNA,62.69962777,-148.90741111,no,3000,unpaved,private,9072837211,https://www.airnav.com/airport/AK61,airport,faa,no
AK63,AK,PAT-MAR STRIP,PALMER,MATANUSKA-SUSITNA,61.58861111,-149.1425,no,1800,unpaved,private,9072837211,https://www.airnav.com/airport/AK63,airport,faa,no
AK64,AK,SCOOTERS,SKWENTNA,MATANUSKA-SUSITNA,61.94842222,-151.52418611,no,900,unpaved,private,9075243611,https://www.airnav.com/airport/AK64,airport,faa,no
AK65,AK,GREEN'S STRIP,WASILLA,MATANUSKA-SUSITNA,61.59795,-149.35051111,no,1500,unpaved,private,9072837211,https://www.airnav.com/airport/AK65,airport,faa,no
AK66,AK,HUNTER CREEK,PALMER,MATANUSKA-SUSITNA,61.45763333,-148.79535833,no,1200,unpaved,private,9072837211,https://www.airnav.com/airport/AK66,airport,faa,no
AK67,AK,SKID MARKS,WILLOW,MATANUSKA-SUSITNA,61.73861111,-150.07277777,no,1400,unpaved,private,9072837211,https://www.airnav.com/airport/AK67,airport,faa,no
AK68,AK,MINUTEMAN STRIP,WILLOW,MATANUSKA-SUSITNA,61.72027777,-150.05444444,no,1200,unpaved,private,9072837211,https://www.airnav.com/airport/AK68,airport,faa,no
AK69,AK,LONG LAKE,WILLOW,MATANUSKA-SUSITNA,61.72931944,-150.09766944,no,1800,unpaved,private,9072837211,https://www.airnav.com/airport/AK69,airport,faa,no
AK71,AK,LONELY AS,LONELY,BARROW,70.91074527,-153.242215,no,5000,unpaved,private,9078522511,https://www.airnav.com/airport/AK71,airport,faa,no
AK72,AK,JEWELL,WILLOW,MATANUSKA-SUSITNA,61.70519166,-150.59934166,no,1950,unpaved,private,9072837211,https://www.airnav.com/airport/AK72,airport,faa,no
AK73,AK,MCGAHAN INDUSTRIAL AIRPARK,NIKISHKA,KENAI-COOK INLET,60.72527361,-151.30223611,no,4000,paved,private,9072837211,https://www.airnav.com/airport/AK73,airport,faa,no
AK74,AK,UPPER HANNUM CREEK,HANNUM CREEK,KOBUK,65.90485805,-163.3290925,no,1400,unpaved,private,4432291,https://www.airnav.com/airport/AK74,airport,faa,no
AK75,AK,CANDLE 2,CANDLE,UNORGANIZED,65.90765805,-161.92630583,no,3880,unpaved,private,9074423310,https://www.airnav.com/airport/AK75,airport,faa,no
AK77,AK,ALL WEST,DELTA JUNCTION,FAIRBANKS NORTH STAR,63.94142777,-145.422225,no,5500,unpaved,private,9074740788,https://www.airnav.com/airport/AK77,airport,faa,no
AK78,AK,BADAMI,DEADHORSE,NORTH SLOPE,70.13746666,-147.03043888,no,5100,unpaved,private,9076592401,https://www.airnav.com/airport/AK78,airport,faa,no
AK79,AK,JOLLY FLD,WASILLA,LAKE AND PENINSULA,61.59355,-149.5665,no,1300,unpaved,private,9072837211,https://www.airnav.com/airport/AK79,airport,faa,no
AK80,AK,MALNARICK PARK,HOUSTON,MATANUSKA-SUSITNA,61.62494444,-149.74895833,no,1286,unpaved,private,9072837211,https://www.airnav.com/airport/AK80,airport,faa,no
AK83,AK,GANNON'S LANDING,WASILLA,MATANUSKA-SUSITNA,61.62725,-149.60933055,no,2100,unpaved,private,9072837211,https://www.airnav.com/airport/AK83,airport,faa,no
AK84,AK,SCOOTERS LANDING STRIP,STERLING,KENAI PENINSULA,60.52944444,-150.83083333,no,2400,unpaved,private,9072837211,https://www.airnav.com/airport/AK84,airport,faa,no
AK85,AK,BIRCHWATER,WASILLA,MATANUSKA-SUSITNA,61.48233333,-149.76398611,no,800,unpaved,private,9072837211,https://www.airnav.com/airport/AK85,airport,faa,no
AK86,AK,KRAMER,BIG LAKE,MATANUSKA-SUSITNA,61.57353888,-149.91135,no,850,unpaved,private,9072837211,https://www.airnav.com/airport/AK86,airport,faa,no
AK88,AK,EAGLE NEST,PALMER,MATANUSKA-SUSITNA,61.60469722,-149.04018888,no,1300,unpaved,private,9072837211,https://www.airnav.com/airport/AK88,airport,faa,no
AK89,AK,BLACK SPRUCE,HOUSTON,MATANUSKA-SUSITNA,61.65630833,-149.88672222,no,1000,unpaved,private,9072837211,https://www.airnav.com/airport/AK89,airport,faa,no
AK90,AK,SHIRLEY LAKE,WILLOW,MATANUSKA-SUSITNA,61.74471944,-150.11546111,no,1800,unpaved,private,9072837211,https://www.airnav.com/airport/AK90,airport,faa,no
AK92,AK,MARTIN,PALMER,MATANUSKA-SUSITNA,61.63742777,-149.02865555,no,600,unpaved,private,9077452495,https://www.airnav.com/airport/AK92,airport,faa,no
AK93,AK,GROUSE RIDGE,PALMER,MATANUSKA-SUSITNA,61.65518055,-149.27348888,no,1600,unpaved,private,9072837211,https://www.airnav.com/airport/AK93,airport,faa,no
AK95,AK,TWIN LAKE,BIG LAKE,MATANUSKA-SUSITNA,61.57036666,-149.77903888,no,1000,unpaved,private,9072837211,https://www.airnav.com/airport/AK95,airport,faa,no
AK96,AK,RANDY BRIGGS MEM FLD,UGASHIK,KODIAK ISLAND,57.51640972,-157.38595138,no,5000,unpaved,private,9072837211,https://www.airnav.com/airport/AK96,airport,faa,no
AK97,AK,BOSWELL BAY,BOSWELL BAY,CORDOVA-MCCARTHY,60.42306416,-146.14590944,no,2612,unpaved,private,9075867380,https://www.airnav.com/airport/AK97,airport,faa,no
AK98,AK,BUCK CREEK,BUCK CREEK,NOME,65.63867194,-167.48580694,no,1220,unpaved,private,4432291,https://www.airnav.com/airport/AK98,airport,faa,no
AK99,AK,GRAND HOME,WASILLA,MATANUSKA-SUSITNA,61.44666666,-149.76111111,no,1200,unpaved,private,9072837211,https://www.airnav.com/airport/AK99,airport,faa,no
AL03,AL,STRICKLAND/SMALLEY FLD,AKRON,HALE,32.8475,-87.71388888,no,2002,unpaved,private,,https://www.airnav.com/airport/AL03,airport,faa,no
AL04,AL,MCCALL,SOMERVILLE,MORGAN,34.47958333,-86.77111111,no,2533,unpaved,private,,https://www.airnav.com/airport/AL04,airport,faa,no
AL05,AL,SEHOY,HURTSBORO,BULLOCK,32.221336,-85.471783,no,5000,paved,private,,https://www.airnav.com/airport/AL05,airport,faa,no
AL08,AL,PERDIDO WINDS AIRPARK,ELBERTA,BALDWIN,30.42500833,-87.53670555,no,3100,unpaved,private,,https://www.airnav.com/airport/AL08,airport,faa,no
AL09,AL,CLOUDMONT AIRPARK,MENTONE,DE KALB,34.54085694,-85.59229305,no,2450,unpaved,private,,https://www.airnav.com/airport/AL09,airport,faa,no
AL10,AL,FRERICHS,GURLEY,MADISON,34.65120083,-86.41693166,no,2500,unpaved,private,,https://www.airnav.com/airport/AL10,airport,faa,no
AL12,AL,KERSHAW,MONTGOMERY,MONTGOMERY,32.3608,-86.120725,no,4600,paved,private,,https://www.airnav.com/airport/AL12,airport,faa,no
AL16,AL,TURKEY CREEK,PINSON,JEFFERSON,33.72676805,-86.72360222,no,2500,unpaved,private,,https://www.airnav.com/airport/AL16,airport,faa,no
AL17,AL,LAZY EIGHT AIRPARK LLC,WILSONVILLE,SHELBY,33.23400305,-86.51303666,no,3000,unpaved,private,,https://www.airnav.com/airport/AL17,airport,faa,no
AL18,AL,PARKER FLD,GARDENDALE,JEFFERSON,33.67621472,-86.86749388,no,1550,unpaved,private,,https://www.airnav.com/airport/AL18,airport,faa,no
AL25,AL,SPRATLING FLD,ROBA,MACON,32.24236861,-85.60105944,no,1600,unpaved,private,,https://www.airnav.com/airport/AL25,airport,faa,no
AL27,AL,HEADQUARTERS,CENTRE,CHEROKEE,34.10565277,-85.56579388,no,2000,unpaved,private,,https://www.airnav.com/airport/AL27,airport,faa,no
AL29,AL,NEW HORIZON,BLOUNTSVILLE,CULLMAN,34.12926388,-86.63332666,no,2500,unpaved,private,,https://www.airnav.com/airport/AL29,airport,faa,no
AL30,AL,ROCKY SPRINGS AIRPARK,BREMEN,CULLMAN,33.99083333,-87.07777777,no,3279,unpaved,private,,https://www.airnav.com/airport/AL30,airport,faa,no
AL32,AL,FLYING BK RANCH,CEDAR BLUFF,CHEROKEE,34.32258888,-85.64371388,no,2600,unpaved,private,,https://www.airnav.com/airport/AL32,airport,faa,no
AL33,AL,STURDY OAK FARM,PERDIDO,ESCAMBIA,31.03603055,-87.59380833,no,2100,unpaved,private,,https://www.airnav.com/airport/AL33,airport,faa,no
AL34,AL,ELAM'S LANDING,MOULTON,LAWRENCE,34.44704,-87.38613277,no,3500,unpaved,private,,https://www.airnav.com/airport/AL34,airport,faa,no
AL35,AL,MC GINNIS,LOXLEY,BALDWIN,30.61963638,-87.7044325,no,1450,unpaved,private,,https://www.airnav.com/airport/AL35,airport,faa,no
AL40,AL,BONHAM,BIRMINGHAM,JEFFERSON,33.54316194,-86.98582777,no,1500,unpaved,private,,https://www.airnav.com/airport/AL40,airport,faa,no
AL41,AL,FREEDOM FLD,SLOCOMB,GENEVA,31.11601055,-85.62548888,no,3300,unpaved,private,,https://www.airnav.com/airport/AL41,airport,faa,no
AL43,AL,HENLEY RANCH,GEIGER,SUMTER,32.9084625,-88.33336666,no,3000,unpaved,private,,https://www.airnav.com/airport/AL43,airport,faa,no
AL44,AL,MOUNDVILLE,MOUNDVILLE,HALE,32.96949027,-87.63702083,no,2400,unpaved,private,,https://www.airnav.com/airport/AL44,airport,faa,no
AL47,AL,BELFOREST FIELD,DAPHNE,BALDWIN,30.59495,-87.82091805,no,1800,unpaved,private,,https://www.airnav.com/airport/AL47,airport,faa,no
AL51,AL,FLYING C'S PLANTATION,CRAWFORD,RUSSELL,32.41611111,-85.29916666,no,1860,unpaved,private,,https://www.airnav.com/airport/AL51,airport,faa,no
AL54,AL,BIRD NEST,WINFIELD,FAYETTE,33.86333333,-87.84527777,no,2200,unpaved,private,,https://www.airnav.com/airport/AL54,airport,faa,no
AL55,AL,SHIELDS,ELBERTA,BALDWIN,30.44186388,-87.46386833,no,2175,unpaved,private,,https://www.airnav.com/airport/AL55,airport,faa,no
AL60,AL,DUGGER'S FLD,ASHVILLE,ST CLAIR,33.83870972,-86.21136527,no,1800,unpaved,private,,https://www.airnav.com/airport/AL60,airport,faa,no
AL61,AL,ELK HAVEN,ROGERSVILLE,LAUDERDALE,34.82809913,-87.21582466,no,1900,unpaved,private,,https://www.airnav.com/airport/AL61,airport,faa,no
AL62,AL,STRIPLIN AIRFIELD,HARTFORD,GENEVA,31.08295583,-85.68354416,no,2600,unpaved,private,,https://www.airnav.com/airport/AL62,airport,faa,no
AL69,AL,VAUGHN,SEMINOLE,BALDWIN,30.50852861,-87.4916475,no,4000,unpaved,private,,https://www.airnav.com/airport/AL69,airport,faa,no
AL71,AL,WILLOW POINT,OUR TOWN,TALLAPOOSA,32.80373777,-85.98051916,no,4500,paved,private,,https://www.airnav.com/airport/AL71,airport,faa,no
AL74,AL,GRIMES FLD,SEMMES,MOBILE,30.764355,-88.30584138,no,1800,unpaved,private,,https://www.airnav.com/airport/AL74,airport,faa,no
